Name	Count
Tiet. seur.: Svenska litt. sällsk.	    6
Tulkkikirjat	    6
Työväenkys. 3 -1972|Käsifilmistö - filmikortit	    6
Uni- ja povauskirjat -1972|Uni- ja povauskirjat -1972	    6
Vakuutus 4 -1972	    6
XIX Raittius Kirjaset	    6
Yl. hakuteokset. -1972	    6
Yleiset sarjat 1 , Otavan -1972	    6
Amerikka 2b	    5
Diss. HY -1972|Kasvitiede -1972	    5
Diss. HY -1972|Tiet. seur.: Kansantal. yhdistys -1972	    5
Diss. HY|Filosofia	    5
Eläintiede, Mela 	    5
Foliot|Foliot	    5
Fysiikka|Diss. HY	    5
Germ. kielit. Öhquist -1972	    5
Hartaus -1972	    5
Helsingin yliopisto	    5
Helsingin yliopisto 15	    5
Helsingin yliopisto 16 -1972|Käsifilmistö - mikrokortit	    5
Heng. laulukirj. 1	    5
K.Hevostenhoito -1972|Mf.	    5
K.Kirkkohist. -1972|Mf.	    5
K.Lääketiede -1972|Lääketiede 3 -1972|Mf.	    5
K.Ruots.kaunok.|Käsifilmistö - mikrokortit	    5
Käsifilmistö - filmikortit|K.Amerikka 2 -1972	    5
Katekism. 4 -1972	    5
Kauppa 3	    5
Kauppaliikkeet 2 -1972	    5
Kirj. hist.|Diss. HY	    5
Kirjapainotaito 2 -1972	    5
Kirjatieto 2 -1972	    5
Kom. miet. 1 -1972|Lääketiede 2 -1972	    5
Lait 2 Asetuskokoelma -1972	    5
Luetteloimaton kokoelma -1972	    5
Maantiede 1 -1972|Maantiede 1 -1972|Käsifilmistö - filmikortit	    5
Maanviljelys 2 C	    5
Maanviljelys 3 (Wartiainen, A.)	    5
Maatalous 2B -1972	    5
Matematiikka	    5
Matkailu 2. -1972|Käsifilmistö - filmikortit	    5
Metsästys 3	    5
Mf.|K.Kauppa -1972	    5
Mf.|K.Maanviljelys -1972	    5
Naisasia 2, Föreningen Marthas -1972	    5
Pienpainatekokoelma X (Kuvaamataide, taidenäyttelyt, ulkomaiset)	    5
Pienpainatekokoelma XI (Maatalous, opetus)	    5
Pohjoism. kielit.	    5
Puolueet: Nuorsuom. -1972	    5
Puolustus 7 C -1972	    5
R.Kirjakauppa 4|R.Kirjakauppa 4	    5
Raamatut 2	    5
Rahalaitokset 5 -1972	    5
Ruots. kaunokirj. 1|Ruots. kaunokirj. 1	    5
Rv Academica 7a	    5
Rv Diss. dupl.|Käsifilmistö - filmikortit|Rv Diss. dupl.	    5
Rv Henkilökirjaset 2	    5
Rv Oikeus- ja valtiotieteet 4	    5
Siv.seur.: Kansanvalistusseura 9 -1972	    5
Siv.seur.: Karjalan sivistysseura -1972	    5
Suom. kansanrunous 2 -1972	    5
Suom. kaunokirj. 3, Andersinin 75 pennin kirjoja -1972	    5
Suom. kirj. seura	    5
