melinda_id publication_year n
(FI-MELINDA)005960191 1901 1
(FI-MELINDA)005960192 1902 1
(FI-MELINDA)005960193 1898 1
(FI-MELINDA)005960194 1901 1
(FI-MELINDA)005960196 1886 1
(FI-MELINDA)005960197 1888 1
(FI-MELINDA)005960198 1886 1
(FI-MELINDA)005960199 1888 1
(FI-MELINDA)005960200 1888 1
(FI-MELINDA)005960201 1888 1
(FI-MELINDA)005960202 1886 1
(FI-MELINDA)005960203 1886 1
(FI-MELINDA)005960204 1886 1
(FI-MELINDA)005960205 1886 1
(FI-MELINDA)005960206 1888 1
(FI-MELINDA)005960207 1886 1
(FI-MELINDA)005960208 1886 1
(FI-MELINDA)005960209 1887 1
(FI-MELINDA)005960210 1886 1
(FI-MELINDA)005960211 1887 1
(FI-MELINDA)005960212 1888 1
(FI-MELINDA)005960213 1890 1
(FI-MELINDA)005960214 1889 1
(FI-MELINDA)005960215 1889 1
(FI-MELINDA)005960216 1886 1
(FI-MELINDA)005960217 1886 1
(FI-MELINDA)005960218 1887 1
(FI-MELINDA)005960219 1888 1
(FI-MELINDA)005960220 1886 1
(FI-MELINDA)005960221 1886 1
(FI-MELINDA)005960222 1890 1
(FI-MELINDA)005960224 1886 1
(FI-MELINDA)005960229 1886 1
(FI-MELINDA)005960230 1886 1
(FI-MELINDA)005960231 1890 1
(FI-MELINDA)005960232 1889 1
(FI-MELINDA)005960235 1890 1
(FI-MELINDA)005960236 1887 1
(FI-MELINDA)005960237 1889 1
(FI-MELINDA)005960238 1888 1
(FI-MELINDA)005960240 1887 1
(FI-MELINDA)005960241 1889 1
(FI-MELINDA)005960242 1886 1
(FI-MELINDA)005960243 1887 1
(FI-MELINDA)005960244 1888 1
(FI-MELINDA)005960245 1886 1
(FI-MELINDA)005960246 1887 1
(FI-MELINDA)005960247 1890 1
(FI-MELINDA)005960248 1888 1
(FI-MELINDA)005960249 1890 1
(FI-MELINDA)005960250 1886 1
(FI-MELINDA)005960251 1885 1
(FI-MELINDA)005960252 1890 1
(FI-MELINDA)005960253 1887 1
(FI-MELINDA)005960254 1887 1
(FI-MELINDA)005960255 1885 1
(FI-MELINDA)005960256 1888 1
(FI-MELINDA)005960257 1885 1
(FI-MELINDA)005960258 1893 1
(FI-MELINDA)005960259 1891 1
(FI-MELINDA)005960260 1894 1
(FI-MELINDA)005960261 1895 1
(FI-MELINDA)005960262 1894 1
(FI-MELINDA)005960263 1892 1
(FI-MELINDA)005960264 1892 1
(FI-MELINDA)005960265 1895 1
(FI-MELINDA)005960266 1892 1
(FI-MELINDA)005960267 1891 1
(FI-MELINDA)005960268 1891 1
(FI-MELINDA)005960269 1893 1
(FI-MELINDA)005960270 1907 1
(FI-MELINDA)005960271 1892 1
(FI-MELINDA)005960272 1894 1
(FI-MELINDA)005960273 1891 1
(FI-MELINDA)005960274 1893 1
(FI-MELINDA)005960275 1891 1
(FI-MELINDA)005960277 1887 1
(FI-MELINDA)005960278 1887 1
(FI-MELINDA)005960280 1889 1
(FI-MELINDA)005960281 1889 1
(FI-MELINDA)005960282 1886 1
(FI-MELINDA)005960283 1887 1
(FI-MELINDA)005960284 1888 1
(FI-MELINDA)005960285 1887 1
(FI-MELINDA)005960286 1886 1
(FI-MELINDA)005960287 1890 1
(FI-MELINDA)005960288 1894 1
(FI-MELINDA)005960289 1891 1
(FI-MELINDA)005960290 1892 1
(FI-MELINDA)005960291 1904 1
(FI-MELINDA)005960292 1903 1
(FI-MELINDA)005960294 1900 1
(FI-MELINDA)005960295 1900 1
(FI-MELINDA)005960297 1890 1
(FI-MELINDA)005960298 1899 1
(FI-MELINDA)005960299 1897 1
(FI-MELINDA)005960300 1899 1
(FI-MELINDA)005960301 1887 1
(FI-MELINDA)005960302 1886 1
(FI-MELINDA)005960303 1891 1
(FI-MELINDA)005960304 1895 1
(FI-MELINDA)005960307 1904 1
(FI-MELINDA)005960310 1890 1
(FI-MELINDA)005960311 1892 1
(FI-MELINDA)005960312 1896 1
(FI-MELINDA)005960313 1893 1
(FI-MELINDA)005960314 1891 1
(FI-MELINDA)005960315 1886 1
(FI-MELINDA)005960316 1893 1
(FI-MELINDA)005960317 1893 1
(FI-MELINDA)005960318 1895 1
(FI-MELINDA)005960322 1891 1
(FI-MELINDA)005960324 1892 1
(FI-MELINDA)005960325 1894 1
(FI-MELINDA)005960326 1891 1
(FI-MELINDA)005960327 1895 1
(FI-MELINDA)005960328 1891 1
(FI-MELINDA)005960329 1893 1
(FI-MELINDA)005960330 1891 1
(FI-MELINDA)005960331 1891 1
(FI-MELINDA)005960332 1892 1
(FI-MELINDA)005960333 1891 1
(FI-MELINDA)005960337 1892 1
(FI-MELINDA)005960338 1893 1
(FI-MELINDA)005960339 1891 1
(FI-MELINDA)005960340 1893 1
(FI-MELINDA)005960341 1893 1
(FI-MELINDA)005960342 1892 1
(FI-MELINDA)005960343 1899 1
(FI-MELINDA)005960344 1896 1
(FI-MELINDA)005960345 1896 1
(FI-MELINDA)005960346 1886 1
(FI-MELINDA)005960347 1890 1
(FI-MELINDA)005960442 1872 1
(FI-MELINDA)005960512 1903 1
(FI-MELINDA)005960523 1908 1
(FI-MELINDA)005963507 1914 1
(FI-MELINDA)005981673 1917 1
(FI-MELINDA)005985692 1902 1
(FI-MELINDA)005985698 1912 1
(FI-MELINDA)006003374 1900 1
(FI-MELINDA)006003494 1913 1
(FI-MELINDA)006006959 1909 1
(FI-MELINDA)006008859 1819 1
(FI-MELINDA)006009777 1813 1
(FI-MELINDA)006010278 1907 1
(FI-MELINDA)006010892 1841 1
(FI-MELINDA)006011327 1849 1
(FI-MELINDA)006011334 1823 1
(FI-MELINDA)006011338 1828 1
(FI-MELINDA)006011349 1836 1
(FI-MELINDA)006011770 1850 1
(FI-MELINDA)006011779 1895 1
(FI-MELINDA)006011838 1896 1
(FI-MELINDA)006017792 1900 1
(FI-MELINDA)006053203 1914 1
(FI-MELINDA)006054171 1915 1
(FI-MELINDA)006054225 1901 1
(FI-MELINDA)006054571 1909 1
(FI-MELINDA)006055015 1911 1
(FI-MELINDA)006055048 1916 1
(FI-MELINDA)006055063 1915 1
(FI-MELINDA)006055335 1917 1
(FI-MELINDA)006055336 1915 1
(FI-MELINDA)006055337 1908 1
(FI-MELINDA)006055517 1916 1
(FI-MELINDA)006055531 1915 1
(FI-MELINDA)006055602 1907 1
(FI-MELINDA)006055797 1911 1
(FI-MELINDA)006055798 1909 1
(FI-MELINDA)006055803 1915 1
(FI-MELINDA)006056847 1916 1
(FI-MELINDA)006058960 1895 1
(FI-MELINDA)006059629 1908 1
(FI-MELINDA)006059630 1917 1
(FI-MELINDA)006060806 1909 1
(FI-MELINDA)006062190 1889 1
(FI-MELINDA)006062191 1889 1
(FI-MELINDA)006062192 1917 1
(FI-MELINDA)006064372 1915 1
(FI-MELINDA)006064373 1908 1
(FI-MELINDA)006064376 1910 1
(FI-MELINDA)006065706 1906 1
(FI-MELINDA)006066186 1887 1
(FI-MELINDA)006066658 1907 1
(FI-MELINDA)006066689 1916 1
(FI-MELINDA)006066691 1907 1
(FI-MELINDA)006066694 1907 1
(FI-MELINDA)006066696 1885 1
(FI-MELINDA)006080801 1900 1
(FI-MELINDA)006080802 1889 1
(FI-MELINDA)006082473 1914 1
(FI-MELINDA)006082474 1907 1
(FI-MELINDA)006097530 1890 1
(FI-MELINDA)006097531 1901 1
(FI-MELINDA)006097538 1894 1
(FI-MELINDA)006097539 1894 1
(FI-MELINDA)006097540 1899 1
(FI-MELINDA)006097542 1900 1
(FI-MELINDA)006097547 1899 1
(FI-MELINDA)006097549 1889 1
(FI-MELINDA)006097564 1913 1
(FI-MELINDA)006122101 1913 1
(FI-MELINDA)006134160 1917 1
(FI-MELINDA)006134161 1891 1
(FI-MELINDA)006135270 1900 1
(FI-MELINDA)006135276 1900 1
(FI-MELINDA)006140638 1878 1
(FI-MELINDA)006141450 1912 1
(FI-MELINDA)006141454 1912 1
(FI-MELINDA)006141459 1912 1
(FI-MELINDA)006141460 1912 1
(FI-MELINDA)006141461 1912 1
(FI-MELINDA)006141462 1912 1
(FI-MELINDA)006141463 1912 1
(FI-MELINDA)006141464 1912 1
(FI-MELINDA)006141471 1912 1
(FI-MELINDA)006141472 1912 1
(FI-MELINDA)006141474 1912 1
(FI-MELINDA)006141475 1912 1
(FI-MELINDA)006141478 1912 1
(FI-MELINDA)006141494 1912 1
(FI-MELINDA)006141496 1912 1
(FI-MELINDA)006141497 1912 1
(FI-MELINDA)006141502 1912 1
(FI-MELINDA)006141613 1912 1
(FI-MELINDA)006141616 1912 1
(FI-MELINDA)006141619 1912 1
(FI-MELINDA)006141666 1912 1
(FI-MELINDA)006141759 1912 1
(FI-MELINDA)006141812 1912 1
(FI-MELINDA)006141813 1912 1
(FI-MELINDA)006141815 1912 1
(FI-MELINDA)006141816 1912 1
(FI-MELINDA)006141819 1912 1
(FI-MELINDA)006141821 1912 1
(FI-MELINDA)006141822 1912 1
(FI-MELINDA)006141824 1912 1
(FI-MELINDA)006141826 1912 1
(FI-MELINDA)006141875 1912 1
(FI-MELINDA)006141877 1912 1
(FI-MELINDA)006141878 1912 1
(FI-MELINDA)006141879 1912 1
(FI-MELINDA)006141880 1912 1
(FI-MELINDA)006141881 1912 1
(FI-MELINDA)006141882 1912 1
(FI-MELINDA)006141883 1912 1
(FI-MELINDA)006141886 1912 1
(FI-MELINDA)006141889 1912 1
(FI-MELINDA)006141890 1912 1
(FI-MELINDA)006141891 1912 1
(FI-MELINDA)006141892 1912 1
(FI-MELINDA)006141898 1912 1
(FI-MELINDA)006141899 1912 1
(FI-MELINDA)006141909 1912 1
(FI-MELINDA)006141910 1912 1
(FI-MELINDA)006141917 1912 1
(FI-MELINDA)006141920 1912 1
(FI-MELINDA)006141921 1912 1
(FI-MELINDA)006141922 1912 1
(FI-MELINDA)006141930 1912 1
(FI-MELINDA)006141931 1912 1
(FI-MELINDA)006141938 1912 1
(FI-MELINDA)006141942 1912 1
(FI-MELINDA)006141944 1912 1
(FI-MELINDA)006141946 1912 1
(FI-MELINDA)006141949 1912 1
(FI-MELINDA)006141950 1912 1
(FI-MELINDA)006141951 1912 1
(FI-MELINDA)006141953 1912 1
(FI-MELINDA)006141954 1912 1
(FI-MELINDA)006141955 1912 1
(FI-MELINDA)006141957 1912 1
(FI-MELINDA)006141958 1912 1
(FI-MELINDA)006141960 1912 1
(FI-MELINDA)006141968 1912 1
(FI-MELINDA)006141970 1912 1
(FI-MELINDA)006141971 1912 1
(FI-MELINDA)006141972 1912 1
(FI-MELINDA)006141973 1912 1
(FI-MELINDA)006141974 1912 1
(FI-MELINDA)006141975 1912 1
(FI-MELINDA)006141976 1912 1
(FI-MELINDA)006141978 1912 1
(FI-MELINDA)006141982 1912 1
(FI-MELINDA)006141983 1912 1
(FI-MELINDA)006141984 1912 1
(FI-MELINDA)006141986 1912 1
(FI-MELINDA)006141987 1912 1
(FI-MELINDA)006141988 1912 1
(FI-MELINDA)006141996 1912 1
(FI-MELINDA)006142000 1912 1
(FI-MELINDA)006142002 1912 1
(FI-MELINDA)006142005 1912 1
(FI-MELINDA)006142006 1912 1
(FI-MELINDA)006142007 1912 1
(FI-MELINDA)006142008 1912 1
(FI-MELINDA)006142027 1912 1
(FI-MELINDA)006142032 1912 1
(FI-MELINDA)006142042 1912 1
(FI-MELINDA)006142043 1912 1
(FI-MELINDA)006142044 1912 1
(FI-MELINDA)006142047 1912 1
(FI-MELINDA)006142051 1912 1
(FI-MELINDA)006142052 1912 1
(FI-MELINDA)006142079 1912 1
(FI-MELINDA)006142080 1912 1
(FI-MELINDA)006142081 1912 1
(FI-MELINDA)006142082 1912 1
(FI-MELINDA)006142093 1912 1
(FI-MELINDA)006142094 1912 1
(FI-MELINDA)006142095 1912 1
(FI-MELINDA)006142102 1912 1
(FI-MELINDA)006142103 1912 1
(FI-MELINDA)006142125 1912 1
(FI-MELINDA)006142128 1912 1
(FI-MELINDA)006142130 1912 1
(FI-MELINDA)006142131 1912 1
(FI-MELINDA)006142212 1912 1
(FI-MELINDA)006142739 1912 1
(FI-MELINDA)006142741 1912 1
(FI-MELINDA)006142744 1912 1
(FI-MELINDA)006142746 1912 1
(FI-MELINDA)006142747 1912 1
(FI-MELINDA)006142748 1912 1
(FI-MELINDA)006142751 1912 1
(FI-MELINDA)006142774 1912 1
(FI-MELINDA)006142775 1912 1
(FI-MELINDA)006142777 1810 1
(FI-MELINDA)006142798 1810 1
(FI-MELINDA)006142799 1810 1
(FI-MELINDA)006142800 1810 1
(FI-MELINDA)006142803 1810 1
(FI-MELINDA)006142804 1810 1
(FI-MELINDA)006142807 1810 1
(FI-MELINDA)006142821 1912 1
(FI-MELINDA)006142822 1810 1
(FI-MELINDA)006142825 1810 1
(FI-MELINDA)006142826 1810 1
(FI-MELINDA)006142832 1912 1
(FI-MELINDA)006142833 1912 1
(FI-MELINDA)006142834 1912 1
(FI-MELINDA)006142835 1912 1
(FI-MELINDA)006142836 1912 1
(FI-MELINDA)006142837 1912 1
(FI-MELINDA)006142838 1912 1
(FI-MELINDA)006142839 1912 1
(FI-MELINDA)006142840 1912 1
(FI-MELINDA)006142847 1912 1
(FI-MELINDA)006142848 1912 1
(FI-MELINDA)006142851 1912 1
(FI-MELINDA)006142853 1912 1
(FI-MELINDA)006142854 1912 1
(FI-MELINDA)006142855 1912 1
(FI-MELINDA)006142859 1912 1
(FI-MELINDA)006142865 1912 1
(FI-MELINDA)006142866 1912 1
(FI-MELINDA)006142868 1912 1
(FI-MELINDA)006142877 1912 1
(FI-MELINDA)006142883 1912 1
(FI-MELINDA)006142885 1912 1
(FI-MELINDA)006142889 1912 1
(FI-MELINDA)006142891 1912 1
(FI-MELINDA)006142892 1912 1
(FI-MELINDA)006142893 1912 1
(FI-MELINDA)006142894 1912 1
(FI-MELINDA)006142895 1912 1
(FI-MELINDA)006142898 1912 1
(FI-MELINDA)006142899 1912 1
(FI-MELINDA)006142902 1912 1
(FI-MELINDA)006142903 1912 1
(FI-MELINDA)006142904 1912 1
(FI-MELINDA)006142905 1912 1
(FI-MELINDA)006142907 1912 1
(FI-MELINDA)006142917 1912 1
(FI-MELINDA)006142921 1912 1
(FI-MELINDA)006142922 1912 1
(FI-MELINDA)006142928 1912 1
(FI-MELINDA)006142933 1912 1
(FI-MELINDA)006142937 1912 1
(FI-MELINDA)006142939 1912 1
(FI-MELINDA)006142940 1912 1
(FI-MELINDA)006142948 1912 1
(FI-MELINDA)006142951 1912 1
(FI-MELINDA)006142955 1912 1
(FI-MELINDA)006142956 1912 1
(FI-MELINDA)006142958 1912 1
(FI-MELINDA)006142963 1912 1
(FI-MELINDA)006142965 1912 1
(FI-MELINDA)006142966 1912 1
(FI-MELINDA)006142973 1912 1
(FI-MELINDA)006142974 1912 1
(FI-MELINDA)006142979 1912 1
(FI-MELINDA)006142982 1912 1
(FI-MELINDA)006142987 1912 1
(FI-MELINDA)006142988 1912 1
(FI-MELINDA)006142990 1912 1
(FI-MELINDA)006142991 1912 1
(FI-MELINDA)006142998 1912 1
(FI-MELINDA)006142999 1912 1
(FI-MELINDA)006143000 1912 1
(FI-MELINDA)006143002 1912 1
(FI-MELINDA)006143003 1912 1
(FI-MELINDA)006143004 1912 1
(FI-MELINDA)006143005 1912 1
(FI-MELINDA)006143009 1912 1
(FI-MELINDA)006143013 1912 1
(FI-MELINDA)006143019 1912 1
(FI-MELINDA)006143038 1912 1
(FI-MELINDA)006143048 1912 1
(FI-MELINDA)006143049 1912 1
(FI-MELINDA)006143053 1912 1
(FI-MELINDA)006143056 1912 1
(FI-MELINDA)006143057 1912 1
(FI-MELINDA)006143059 1912 1
(FI-MELINDA)006143062 1912 1
(FI-MELINDA)006143063 1912 1
(FI-MELINDA)006143064 1912 1
(FI-MELINDA)006143065 1912 1
(FI-MELINDA)006143067 1912 1
(FI-MELINDA)006143068 1912 1
(FI-MELINDA)006143069 1912 1
(FI-MELINDA)006143071 1912 1
(FI-MELINDA)006143072 1912 1
(FI-MELINDA)006143073 1912 1
(FI-MELINDA)006143075 1912 1
(FI-MELINDA)006143076 1912 1
(FI-MELINDA)006143081 1810 1
(FI-MELINDA)006143082 1810 1
(FI-MELINDA)006143083 1810 1
(FI-MELINDA)006143084 1810 1
(FI-MELINDA)006143085 1810 1
(FI-MELINDA)006143087 1810 1
(FI-MELINDA)006143090 1810 1
(FI-MELINDA)006143091 1810 1
(FI-MELINDA)006143092 1810 1
(FI-MELINDA)006143093 1810 1
(FI-MELINDA)006143094 1810 1
(FI-MELINDA)006143095 1810 1
(FI-MELINDA)006143096 1810 1
(FI-MELINDA)006143097 1810 1
(FI-MELINDA)006143098 1810 1
(FI-MELINDA)006143101 1810 1
(FI-MELINDA)006143102 1810 1
(FI-MELINDA)006143103 1810 1
(FI-MELINDA)006143105 1810 1
(FI-MELINDA)006143106 1810 1
(FI-MELINDA)006143108 1810 1
(FI-MELINDA)006143109 1810 1
(FI-MELINDA)006143110 1810 1
(FI-MELINDA)006143111 1810 1
(FI-MELINDA)006143113 1810 1
(FI-MELINDA)006143114 1810 1
(FI-MELINDA)006143115 1810 1
(FI-MELINDA)006143116 1810 1
(FI-MELINDA)006143117 1810 1
(FI-MELINDA)006143118 1810 1
(FI-MELINDA)006143119 1810 1
(FI-MELINDA)006143120 1810 1
(FI-MELINDA)006143121 1810 1
(FI-MELINDA)006143122 1810 1
(FI-MELINDA)006143123 1810 1
(FI-MELINDA)006143126 1810 1
(FI-MELINDA)006143127 1810 1
(FI-MELINDA)006143128 1810 1
(FI-MELINDA)006143130 1810 1
(FI-MELINDA)006143131 1810 1
(FI-MELINDA)006143135 1810 1
(FI-MELINDA)006143136 1810 1
(FI-MELINDA)006143138 1810 1
(FI-MELINDA)006143148 1810 1
(FI-MELINDA)006143163 1810 1
(FI-MELINDA)006143164 1810 1
(FI-MELINDA)006143165 1810 1
(FI-MELINDA)006143166 1810 1
(FI-MELINDA)006143167 1810 1
(FI-MELINDA)006143168 1810 1
(FI-MELINDA)006143169 1810 1
(FI-MELINDA)006143170 1810 1
(FI-MELINDA)006143171 1810 1
(FI-MELINDA)006143172 1810 1
(FI-MELINDA)006143173 1810 1
(FI-MELINDA)006143180 1810 1
(FI-MELINDA)006143181 1810 1
(FI-MELINDA)006143183 1810 1
(FI-MELINDA)006143188 1810 1
(FI-MELINDA)006143189 1810 1
(FI-MELINDA)006143194 1810 1
(FI-MELINDA)006143196 1810 1
(FI-MELINDA)006143208 1810 1
(FI-MELINDA)006143214 1810 1
(FI-MELINDA)006143215 1810 1
(FI-MELINDA)006143216 1810 1
(FI-MELINDA)006143219 1810 1
(FI-MELINDA)006143230 1810 1
(FI-MELINDA)006143231 1810 1
(FI-MELINDA)006143232 1810 1
(FI-MELINDA)006143234 1810 1
(FI-MELINDA)006143235 1810 1
(FI-MELINDA)006143238 1810 1
(FI-MELINDA)006143243 1912 1
(FI-MELINDA)006143247 1912 1
(FI-MELINDA)006143248 1912 1
(FI-MELINDA)006143252 1912 1
(FI-MELINDA)006143255 1810 1
(FI-MELINDA)006143256 1912 1
(FI-MELINDA)006143261 1912 1
(FI-MELINDA)006143265 1912 1
(FI-MELINDA)006143270 1810 1
(FI-MELINDA)006143272 1810 1
(FI-MELINDA)006143274 1912 1
(FI-MELINDA)006143275 1912 1
(FI-MELINDA)006143276 1912 1
(FI-MELINDA)006143280 1912 1
(FI-MELINDA)006143282 1912 1
(FI-MELINDA)006143284 1912 1
(FI-MELINDA)006143285 1810 1
(FI-MELINDA)006143294 1810 1
(FI-MELINDA)006143300 1810 1
(FI-MELINDA)006143301 1810 1
(FI-MELINDA)006143303 1810 1
(FI-MELINDA)006143304 1810 1
(FI-MELINDA)006143306 1810 1
(FI-MELINDA)006143308 1810 1
(FI-MELINDA)006143313 1810 1
(FI-MELINDA)006143314 1810 1
(FI-MELINDA)006143316 1810 1
(FI-MELINDA)006143317 1810 1
(FI-MELINDA)006143318 1810 1
(FI-MELINDA)006143320 1810 1
(FI-MELINDA)006143321 1810 1
(FI-MELINDA)006143328 1810 1
(FI-MELINDA)006143329 1810 1
(FI-MELINDA)006143334 1810 1
(FI-MELINDA)006143345 1810 1
(FI-MELINDA)006143346 1810 1
(FI-MELINDA)006143347 1810 1
(FI-MELINDA)006143348 1810 1
(FI-MELINDA)006143349 1810 1
(FI-MELINDA)006143351 1810 1
(FI-MELINDA)006143352 1810 1
(FI-MELINDA)006143357 1810 1
(FI-MELINDA)006143358 1810 1
(FI-MELINDA)006143359 1810 1
(FI-MELINDA)006143361 1810 1
(FI-MELINDA)006143369 1810 1
(FI-MELINDA)006143371 1810 1
(FI-MELINDA)006143375 1810 1
(FI-MELINDA)006143376 1810 1
(FI-MELINDA)006143377 1810 1
(FI-MELINDA)006143379 1810 1
(FI-MELINDA)006143380 1810 1
(FI-MELINDA)006143393 1810 1
(FI-MELINDA)006143394 1810 1
(FI-MELINDA)006143395 1810 1
(FI-MELINDA)006143398 1810 1
(FI-MELINDA)006143402 1810 1
(FI-MELINDA)006143403 1810 1
(FI-MELINDA)006143407 1810 1
(FI-MELINDA)006143410 1810 1
(FI-MELINDA)006143413 1810 1
(FI-MELINDA)006143415 1810 1
(FI-MELINDA)006143417 1810 1
(FI-MELINDA)006143418 1810 1
(FI-MELINDA)006143419 1810 1
(FI-MELINDA)006143420 1810 1
(FI-MELINDA)006143423 1810 1
(FI-MELINDA)006143425 1810 1
(FI-MELINDA)006143430 1810 1
(FI-MELINDA)006143435 1810 1
(FI-MELINDA)006143439 1810 1
(FI-MELINDA)006143440 1810 1
(FI-MELINDA)006143442 1810 1
(FI-MELINDA)006143444 1810 1
(FI-MELINDA)006143449 1810 1
(FI-MELINDA)006143456 1810 1
(FI-MELINDA)006143460 1810 1
(FI-MELINDA)006143461 1810 1
(FI-MELINDA)006143462 1810 1
(FI-MELINDA)006143463 1810 1
(FI-MELINDA)006143466 1810 1
(FI-MELINDA)006143467 1810 1
(FI-MELINDA)006143468 1810 1
(FI-MELINDA)006143469 1810 1
(FI-MELINDA)006143470 1810 1
(FI-MELINDA)006143479 1810 1
(FI-MELINDA)006143482 1810 1
(FI-MELINDA)006143483 1810 1
(FI-MELINDA)006143484 1810 1
(FI-MELINDA)006143485 1810 1
(FI-MELINDA)006143486 1810 1
(FI-MELINDA)006143487 1810 1
(FI-MELINDA)006143489 1810 1
(FI-MELINDA)006143490 1810 1
(FI-MELINDA)006143496 1810 1
(FI-MELINDA)006143497 1810 1
(FI-MELINDA)006143498 1810 1
(FI-MELINDA)006143500 1810 1
(FI-MELINDA)006143502 1810 1
(FI-MELINDA)006143503 1810 1
(FI-MELINDA)006143505 1810 1
(FI-MELINDA)006143512 1810 1
(FI-MELINDA)006143514 1810 1
(FI-MELINDA)006143516 1810 1
(FI-MELINDA)006143519 1810 1
(FI-MELINDA)006143521 1810 1
(FI-MELINDA)006143523 1810 1
(FI-MELINDA)006143528 1810 1
(FI-MELINDA)006143530 1810 1
(FI-MELINDA)006143531 1810 1
(FI-MELINDA)006143532 1810 1
(FI-MELINDA)006143533 1810 1
(FI-MELINDA)006143534 1810 1
(FI-MELINDA)006143535 1810 1
(FI-MELINDA)006143539 1810 1
(FI-MELINDA)006143544 1810 1
(FI-MELINDA)006143546 1810 1
(FI-MELINDA)006143547 1810 1
(FI-MELINDA)006143550 1810 1
(FI-MELINDA)006143602 1912 1
(FI-MELINDA)006143603 1912 1
(FI-MELINDA)006143604 1912 1
(FI-MELINDA)006143605 1912 1
(FI-MELINDA)006143606 1912 1
(FI-MELINDA)006143617 1912 1
(FI-MELINDA)006143618 1912 1
(FI-MELINDA)006143634 1810 1
(FI-MELINDA)006143635 1810 1
(FI-MELINDA)006143636 1810 1
(FI-MELINDA)006143637 1810 1
(FI-MELINDA)006143639 1810 1
(FI-MELINDA)006143641 1810 1
(FI-MELINDA)006143665 1810 1
(FI-MELINDA)006143667 1810 1
(FI-MELINDA)006143668 1810 1
(FI-MELINDA)006143669 1810 1
(FI-MELINDA)006143672 1810 1
(FI-MELINDA)006143673 1810 1
(FI-MELINDA)006143683 1810 1
(FI-MELINDA)006143689 1810 1
(FI-MELINDA)006143706 1810 1
(FI-MELINDA)006143759 1810 1
(FI-MELINDA)006143763 1810 1
(FI-MELINDA)006143764 1810 1
(FI-MELINDA)006143769 1810 1
(FI-MELINDA)006143774 1810 1
(FI-MELINDA)006143775 1810 1
(FI-MELINDA)006143776 1810 1
(FI-MELINDA)006143778 1810 1
(FI-MELINDA)006143779 1810 1
(FI-MELINDA)006143780 1810 1
(FI-MELINDA)006143782 1810 1
(FI-MELINDA)006143784 1810 1
(FI-MELINDA)006143785 1810 1
(FI-MELINDA)006143786 1810 1
(FI-MELINDA)006143787 1810 1
(FI-MELINDA)006143788 1810 1
(FI-MELINDA)006143789 1810 1
(FI-MELINDA)006143792 1810 1
(FI-MELINDA)006143793 1810 1
(FI-MELINDA)006143794 1810 1
(FI-MELINDA)006143797 1810 1
(FI-MELINDA)006143798 1810 1
(FI-MELINDA)006143801 1810 1
(FI-MELINDA)006143809 1810 1
(FI-MELINDA)006143810 1810 1
(FI-MELINDA)006143814 1810 1
(FI-MELINDA)006143820 1810 1
(FI-MELINDA)006143821 1810 1
(FI-MELINDA)006143823 1810 1
(FI-MELINDA)006143824 1810 1
(FI-MELINDA)006143826 1810 1
(FI-MELINDA)006143829 1810 1
(FI-MELINDA)006143831 1810 1
(FI-MELINDA)006143854 1912 1
(FI-MELINDA)006143859 1912 1
(FI-MELINDA)006143862 1912 1
(FI-MELINDA)006143863 1912 1
(FI-MELINDA)006143897 1810 1
(FI-MELINDA)006143930 1810 1
(FI-MELINDA)006143933 1810 1
(FI-MELINDA)006143950 1810 1
(FI-MELINDA)006143954 1810 1
(FI-MELINDA)006143956 1810 1
(FI-MELINDA)006143957 1810 1
(FI-MELINDA)006143984 1810 1
(FI-MELINDA)006143985 1810 1
(FI-MELINDA)006143986 1810 1
(FI-MELINDA)006143987 1810 1
(FI-MELINDA)006143988 1810 1
(FI-MELINDA)006143990 1810 1
(FI-MELINDA)006143991 1810 1
(FI-MELINDA)006143999 1810 1
(FI-MELINDA)006144000 1810 1
(FI-MELINDA)006144008 1912 1
(FI-MELINDA)006144011 1810 1
(FI-MELINDA)006144115 1810 1
(FI-MELINDA)006144117 1810 1
(FI-MELINDA)006144119 1810 1
(FI-MELINDA)006144127 1810 1
(FI-MELINDA)006144128 1810 1
(FI-MELINDA)006144129 1810 1
(FI-MELINDA)006144130 1810 1
(FI-MELINDA)006144131 1810 1
(FI-MELINDA)006144136 1810 1
(FI-MELINDA)006144137 1810 1
(FI-MELINDA)006144144 1810 1
(FI-MELINDA)006144145 1810 1
(FI-MELINDA)006144148 1810 1
(FI-MELINDA)006144150 1810 1
(FI-MELINDA)006144155 1810 1
(FI-MELINDA)006144157 1810 1
(FI-MELINDA)006144158 1810 1
(FI-MELINDA)006144159 1810 1
(FI-MELINDA)006144160 1810 1
(FI-MELINDA)006144162 1810 1
(FI-MELINDA)006144163 1810 1
(FI-MELINDA)006144165 1810 1
(FI-MELINDA)006144166 1810 1
(FI-MELINDA)006144168 1810 1
(FI-MELINDA)006144169 1810 1
(FI-MELINDA)006144170 1810 1
(FI-MELINDA)006144171 1810 1
(FI-MELINDA)006144182 1810 1
(FI-MELINDA)006144183 1810 1
(FI-MELINDA)006144186 1810 1
(FI-MELINDA)006144191 1810 1
(FI-MELINDA)006144192 1810 1
(FI-MELINDA)006144194 1810 1
(FI-MELINDA)006144200 1810 1
(FI-MELINDA)006144202 1810 1
(FI-MELINDA)006144203 1810 1
(FI-MELINDA)006144208 1810 1
(FI-MELINDA)006144209 1810 1
(FI-MELINDA)006144217 1810 1
(FI-MELINDA)006144220 1810 1
