Name	Count
Tuusniemi|Tuusniemi	    43
Viipuri|Karjala|Viborg|Karelen	    43
Ypäjä|Ypäjä	    43
Lemi|Lemi	    42
Nicaragua|Nicaragua	    42
Pohjois-Karjalan lääni|Kuopion lääni|Mikkelin lääni|Norra Karelens län|Kuopio län|S:t Michels län	    42
Pyhäjärvi Ol.|Pyhäjärvi Ol.	    42
Pyhäntä|Pyhäntä	    42
Suomi|Helsinki|Helsingfors|Finland	    42
Suomi|Neuvostoliitto|Venäjä|Finland|Sovjetunionen|Ryssland	    42
Vähäkyrö|Lillkyro	    42
Atlantin valtameri|Atlanten	    41
Eurooppa|Yhdysvallat|Europa|Förenta staterna	    41
Kaskinen|Kaskö	    41
Näsijärvi|Näsijärvi	    41
Oulu|Suomi|Uleåborg|Finland	    41
Suomenlahti|Kotka|Finska viken|Kotka	    41
Töysä|Töysä	    41
Tyrvää|Tyrvis	    41
Valamo|Valamo	    41
Vesijärvi (Päijät-Häme)|Kymijoen vesistö|Päijänne|Vesijärvi (Päijänne-Tavastland)|Kymmene älvs vattendrag|Päijänne	    41
Inarijärvi|Enare träsk	    40
Kaavi|Kaavi	    40
Kalvola|Kalvola	    40
Köyliö|Kjulo	    40
Lapinjärvi (kunta)|Lappträsk (kommun)	    40
Polvijärvi|Polvijärvi	    40
Uusi-Seelanti|Nya Zeeland	    40
Viiala|Viiala	    40
Inari|Utsjoki|Enare|Utsjoki	    39
Kymijoen vesistö|Kymijoki|Suomenlahti|Kymmene älvs vattendrag|Kymmene älv|Finska viken	    39
Kyminkartanon lääni|Kymmenegårds län	    39
Kyrönjoki|Kyro älv	    39
Rautavaara|Rautavaara	    39
Rooman valtakunta|Rooma|Romerska riket|Rom	    39
Sulkava|Sulkava	    39
Vimpeli|Vindala	    39
Aunus|Olonets-Karelen	    38
Eurooppa|Pohjoismaat|Europa|Norden	    38
Kesälahti|Kesälahti	    38
Lappi|Enontekiö|Lappland|Enontekis	    38
Lauttasaari (Helsinki)|Drumsö (Helsingfors)	    38
Mikkelin maalaiskunta|S:t Michels landskommun	    38
Pohjois-Suomi|Lappi|Norra Finland|Lappland	    38
Suomenlinna (Helsinki)|Sveaborg (stadsdel)	    38
Suomi|Norja|Finland|Norge	    38
Uusimaa|Uudenmaan lääni|Nyland|Nylands län	    38
Etelä-Pohjanmaa|Pohjanmaa|Södra Österbotten|Österbotten	    37
Itämeren alue|Itämeri|Östersjöområdet|Östersjön	    37
Koillismaa|Nordöstra Österbotten	    37
Miehikkälä|Miehikkälä	    37
Pori|Satakunta|Björneborg|Satakunta	    37
Suomi|Oulu|Finland|Uleåborg	    37
Tšekkoslovakia|Tjeckoslovakien	    37
Vaasan rannikkoseutu|Vasa kustregion	    37
Etelä-Suomi|Suomi|Södra Finland|Finland	    36
Föglö|Föglö	    36
Kälviä|Kelviå	    36
Kokemäenjoen vesistö|Tampere|Kumo älvs insjösystem|Tammerfors	    36
Lapin lääni|Lappi|Lapplands län|Lappland	    36
Masku|Masku	    36
Ristijärvi (kunta)|Ristijärvi (kommun)	    36
Rooma|Rooman valtakunta|Rom|Romerska riket	    36
Ruotsi|Tukholma|Stockholm|Sverige	    36
Suomenlahti|Porkkalanselkä|Finska viken|Porkalafjärden	    36
Suomi|Itämeri|Finland|Östersjön	    36
Suomi|Jyväskylä|Finland|Jyväskylä	    36
Suomi|Pohjanmaa|Finland|Österbotten	    36
Suomi|Venäjä|Neuvostoliitto|Finland|Ryssland|Sovjetunionen	    36
Uudenmaan ja Hämeen lääni|Nylands och Tavastehus län	    36
Vantaanjoki|Vanda å	    36
Yhdysvallat|Eurooppa|Förenta staterna|Europa	    36
Espoo|Kirkkonummi|Esbo|Kyrkslätt	    35
Hirvensalmi|Hirvensalmi	    35
Kökar|Kökar	    35
Latinalainen Amerikka|Latinamerika	    35
Nakkila|Nakkila	    35
Pohjanmaa|Suomi|Österbotten|Finland	    35
Pornainen|Borgnäs	    35
Ranska|Suomi|Frankrike|Finland	    35
Suolahti|Suolahti	    35
Suomenlahti|Itämeri|Finska viken|Östersjön	    35
Suomi|Neuvostoliitto|Sovjetunionen|Finland	    35
Venetsia|Italia|Venedig|Italien	    35
Argentiina|Argentina	    34
Karvia|Karvia	    34
Keski-Suomi|Jyväskylä|Mellersta Finland|Jyväskylä	    34
Kokemäenjoen vesistö|Siuron reitti|Kumo älvs insjösystem|Siurostråten	    34
Kymijoki|Suomenlahti|Kymmene älv|Finska viken	    34
Lapväärtti|Lappfjärd	    34
Muurame|Muurame	    34
Oravainen|Oravais	    34
Ruotsinpyhtää|Strömfors	    34
Sastamala|Sastamala	    34
Soini|Soini	    34
Sotkamo|Vuokatti|Sotkamo|Vuokatti	    34
Suomenlahti|Hamina|Finska viken|Fredrikshamn	    34
Töölö (Helsinki)|Tölö (Helsingfors)	    34
Turun ja Porin lääni|Uudenmaan lääni|Hämeen lääni|Åbo och Björneborgs län|Nylands län|Tavastehus län	    34
Vihanti|Vihanti	    34
Viikki (Helsinki)|Vik (Helsingfors)	    34
Viipurin lääni|Viborgs län	    34
Yläne|Yläne	    34
Inari|Sodankylä|Enare|Sodankylä	    33
Kalifornia|Kalifornien	    33
Kallavesi|Vuoksen vesistö|Kallavesi|Vuoksens vattensystem	    33
Karjalohja|Karislojo	    33
Kittilä|Levi|Kittilä|Levi	    33
Kokkola|Kaarlela|Karleby|Gamlakarleby	    33
Konnivesi|Ruotsalainen|Kymijoen vesistö|Konnivesi|Ruotsalais|Kymmene älvs vattendrag	    33
Neuvostoliitto|Viro|Sovjetunionen|Estland	    33
Noormarkku|Norrmark	    33
Nurmo|Nurmo	    33
Selkämeri|Pohjanlahti|Bottenhavet|Bottniska viken	    33
Toholampi|Toholampi	    33
Uukuniemi|Uukuniemi	    33
Helsinki|Uusimaa|Helsingfors|Nyland	    32
Iso-Britannia|Englanti|England|Storbritannien	    32
Kalanti|Kaland	    32
Kemijärven maalaiskunta|Kemijärvi landskommun	    32
Kuivaniemi|Kuivaniemi	    32
Multia|Multia	    32
Oulu|Pohjois-Pohjanmaa|Uleåborg|Norra Österbotten	    32
